,user_id,item_id,weight,datetime
9871,4,143,8.0,1720786674.1313071
9872,5,143,8.0,1606656614.1481895
9873,6,143,5.0,1641473862.7107375
9875,8,143,6.0,1553607656.269933
9877,10,143,6.0,1680856631.713091
9881,14,143,7.0,1721704794.1623914
9882,15,143,6.0,1529149101.1074073
9883,16,143,6.0,1576019700.4923105
9885,18,143,7.0,1637105419.8296223
9886,19,143,5.0,1487726972.1273952
9889,22,143,6.0,1519198791.7621903
9890,23,143,8.0,1570411897.8416305
9891,24,143,6.0,1739932667.006803
9892,25,143,9.0,1544036637.1778207
9893,26,143,6.0,1491801455.2042258
9894,27,143,9.0,1481881691.6243525
9896,29,143,8.0,1509268923.2219107
9897,30,143,6.0,1715973041.655754
9898,31,143,7.0,1721457580.1862245
9899,32,143,7.0,1657899893.1985886
9900,33,143,10.0,1670109568.904641
9903,36,143,5.0,1658582907.6615593
9904,37,143,9.0,1726349429.6138675
9905,38,143,6.0,1716513239.3971522
9906,39,143,7.0,1592380003.0423105
9908,41,143,7.0,1615395952.8141403
9909,42,143,6.0,1496772690.6512525
9910,43,143,8.0,1590478838.1270175
9911,44,143,7.0,1487169401.6633253
9912,45,143,7.0,1516156975.0080829
9913,46,143,4.0,1685098457.2082882
9914,47,143,3.0,1605824811.8970933
9922,55,143,6.0,1553999869.0477507
9923,56,143,4.0,1690709461.2470345
9925,58,143,5.0,1541889363.1504195
9928,61,143,5.0,1639204451.7494051
9930,63,143,5.0,1636982455.8508492
9936,0,144,8.0,1612430056.2929208
9941,5,144,9.0,1577587565.7385216
9942,6,144,8.0,1572278934.435856
9944,8,144,5.0,1527518636.6924093
9945,9,144,8.0,1629734544.986379
9951,15,144,7.0,1654314426.6290007
9952,16,144,8.0,1615692175.3621306
9955,19,144,8.0,1558298853.9809048
9957,21,144,7.0,1658647454.5296242
9960,24,144,8.0,1692076792.1928697
9962,26,144,10.0,1528534396.913547
9966,30,144,8.0,1734399270.5286846
9968,32,144,6.0,1577788016.439413
9971,35,144,10.0,1585565042.323995
9972,36,144,7.0,1690034318.681512
9973,37,144,9.0,1679591235.5563369
9974,38,144,8.0,1509133596.9482057
9980,44,144,7.0,1641531002.6003115
9982,46,144,4.0,1477915402.5318673
9992,56,144,4.0,1553765963.6851013
9994,58,144,9.0,1495216586.6805987
9996,60,144,8.0,1663421583.5386953
9998,62,144,8.0,1560134386.0506337
10001,65,144,7.0,1582686515.8816242
10003,67,144,8.0,1687617946.6587255
10005,0,145,9.0,1552850669.7276924
10010,5,145,8.0,1475825223.4725776
10011,6,145,5.0,1570107397.5821865
10013,8,145,5.0,1517627480.6822808
10015,10,145,10.0,1622050404.8787317
10020,15,145,7.0,1497798789.0765126
10022,17,145,7.0,1504626370.3681772
10024,19,145,6.0,1584087698.014056
10026,21,145,7.0,1708357691.910713
10027,22,145,2.0,1678207357.5405037
10035,30,145,7.0,1527319962.263941
10037,32,145,1.0,1623982147.9357514
10041,36,145,6.0,1553707892.420303
10042,37,145,8.0,1666741024.403197
10049,44,145,7.0,1594188205.1546402
10050,45,145,8.0,1677066792.3026264
10059,54,145,5.0,1625225978.2855155
10061,56,145,6.0,1483125220.493329
10063,58,145,5.0,1566591633.469695
10065,60,145,10.0,1536893713.3544402
10072,67,145,10.0,1651141376.703629
10079,5,146,6.0,1591043960.1192484
10080,6,146,7.0,1623131060.5032558
10081,7,146,7.0,1562020944.9535108
10082,8,146,5.0,1722198330.8127997
10087,13,146,5.0,1476365597.231519
10089,15,146,7.0,1514938285.7137284
10090,16,146,6.0,1725267652.7493982
10093,19,146,3.0,1710034350.027622
10094,20,146,7.0,1501486601.771023
10095,21,146,10.0,1685544178.5422518
10098,24,146,10.0,1634884393.7169201
10100,26,146,10.0,1680770433.9581993
10102,28,146,6.0,1623463986.6324787
10106,32,146,6.0,1478287580.5000417
10110,36,146,1.0,1723498885.6675582
10111,37,146,8.0,1594287077.3483436
10112,38,146,7.0,1585092458.6405206
10113,39,146,9.0,1495350716.1331093
10116,42,146,7.0,1663330569.99584
10117,43,146,5.0,1707516024.2110744
10118,44,146,7.0,1662499111.769455
10119,45,146,6.0,1608803834.9537256
10120,46,146,8.0,1537649841.9149196
10121,47,146,9.0,1528566544.4567037
10128,54,146,7.0,1541223953.8017666
10130,56,146,5.0,1571625279.5480125
10132,58,146,8.0,1498682706.6411402
10134,60,146,7.0,1729449765.5802672
10140,66,146,8.0,1732382944.8867102
10143,0,147,7.0,1545366791.9574072
10148,5,147,7.0,1494618332.7791188
10149,6,147,6.0,1538657970.1130435
10151,8,147,7.0,1569682003.8542638
10158,15,147,8.0,1604234344.6768668
10162,19,147,5.0,1502305954.1802309
10164,21,147,8.0,1593379772.1732028
10165,22,147,1.0,1516487644.2476106
10170,27,147,4.0,1620063178.1962523
10174,31,147,7.0,1500472498.2920117
10175,32,147,1.0,1505415764.931425
10179,36,147,7.0,1707517102.3196373
10180,37,147,8.0,1555704404.0658407
10181,38,147,9.0,1495409565.6659236
10182,39,147,6.0,1583933188.4299724
10185,42,147,7.0,1711882154.662754
10187,44,147,8.0,1691013202.6936643
10189,46,147,5.0,1682084414.4939413
10197,54,147,7.0,1484704421.5380511
10199,56,147,4.0,1621932355.7849784
10201,58,147,8.0,1624993236.7839801
10205,62,147,9.0,1552177621.6782577
10212,0,148,7.0,1487082710.7003083
10213,1,148,10.0,1545168989.7259998
10218,6,148,8.0,1542514562.0469372
10220,8,148,5.0,1516904625.8520193
10221,9,148,10.0,1511302481.2243097
10222,10,148,8.0,1526514888.6569269
10227,15,148,7.0,1596939101.4692154
10228,16,148,7.0,1527642339.8076363
10230,18,148,8.0,1704596769.6482055
10231,19,148,6.0,1707304326.386082
10233,21,148,8.0,1539758736.9662216
10235,23,148,5.0,1553281983.2791748
10236,24,148,10.0,1613060124.784969
10239,27,148,3.0,1646228840.8278837
10241,29,148,5.0,1715937628.742723
10244,32,148,7.0,1673681182.2715533
10247,35,148,10.0,1505594480.2381883
10248,36,148,1.0,1689592294.4386811
10249,37,148,7.0,1597312158.9821353
10250,38,148,8.0,1522941812.3457866
10254,42,148,8.0,1602242225.8927042
10255,43,148,7.0,1727909336.1665344
10256,44,148,6.0,1692841125.685459
10258,46,148,6.0,1675133037.063584
10259,47,148,6.0,1698033323.6218839
10263,51,148,8.0,1600093649.7988982
10266,54,148,5.0,1723395351.4864588
10270,58,148,7.0,1721938456.3339925
10281,0,149,9.0,1623368929.7450352
10286,5,149,9.0,1687736334.7720094
10287,6,149,8.0,1737342405.2627087
10289,8,149,5.0,1557092904.2965088
10290,9,149,7.0,1656860349.17876
10291,10,149,9.0,1495091758.464946
10296,15,149,8.0,1487692803.7945664
10297,16,149,8.0,1576527320.2088265
10298,17,149,9.0,1718520467.6292448
10299,18,149,8.0,1713460607.2785146
10300,19,149,5.0,1622355380.3301334
10302,21,149,9.0,1537467106.3950498
10305,24,149,9.0,1593274621.7272668
10313,32,149,1.0,1521666275.7592018
10317,36,149,9.0,1687116603.56505
10318,37,149,9.0,1572114997.6996567
10319,38,149,7.0,1638964060.1157227
10323,42,149,9.0,1678235946.9138389
10325,44,149,9.0,1739705283.7973182
10327,46,149,6.0,1636834653.0683541
10335,54,149,10.0,1536569273.7010245
10339,58,149,10.0,1695839739.1333265
10343,62,149,8.0,1733602471.6226926
10346,65,149,10.0,1544332686.6935625
10350,0,150,7.0,1683483151.6964805
10351,1,150,3.0,1561318515.6329706
10352,2,150,9.0,1478101855.705586
10353,3,150,3.0,1599268326.714234
10358,8,150,8.0,1666155027.9404924
10360,10,150,8.0,1485675899.190531
10364,14,150,9.0,1614769204.67056
10365,15,150,5.0,1623313662.9559639
10366,16,150,8.0,1570052808.5961123
10369,19,150,10.0,1662177528.0740128
10371,21,150,3.0,1718123220.7116308
10374,24,150,8.0,1607943424.120595
10375,25,150,10.0,1497034741.1968822
10376,26,150,10.0,1640186820.8186493
10377,27,150,10.0,1609696352.1753678
10378,28,150,8.0,1626734279.6389892
10379,29,150,6.0,1523922623.667946
10382,32,150,6.0,1699413746.0413458
10385,35,150,10.0,1489405184.3491662
10386,36,150,10.0,1695711727.6378136
10387,37,150,10.0,1639510839.8808322
10388,38,150,6.0,1724249397.4579039
10389,39,150,7.0,1528585596.96652
10391,41,150,7.0,1530655961.246615
10394,44,150,7.0,1603709987.8045912
10397,47,150,4.0,1566085078.0850406
10398,48,150,4.0,1624485360.1700819
10399,49,150,9.0,1482114271.6184638
10401,51,150,2.0,1626735071.8497763
10406,56,150,3.0,1619285816.142357
10408,58,150,5.0,1565206904.7247603
10413,63,150,6.0,1493231834.964826
10419,0,151,4.0,1663792754.1557424
10422,3,151,7.0,1521579952.2382748
10427,8,151,5.0,1636012508.7729526
10434,15,151,6.0,1587322113.4594057
10437,18,151,5.0,1489976852.050758
10438,19,151,4.0,1682026164.309956
10440,21,151,3.0,1666206979.4749832
10446,27,151,7.0,1592534171.0771062
10451,32,151,1.0,1705594901.8349683
10454,35,151,2.0,1651430299.877379
10455,36,151,3.0,1645633287.8328793
10456,37,151,4.0,1721847942.2754385
10459,40,151,4.0,1684059570.5296786
10463,44,151,6.0,1678058810.48933
10465,46,151,4.0,1726549406.8146994
10466,47,151,1.0,1490293828.4977057
10475,56,151,4.0,1736317954.9468472
10477,58,151,4.0,1601541160.1505437
10482,63,151,1.0,1644877613.1191826
10488,0,152,8.0,1718716742.6162238
10496,8,152,5.0,1516642595.5092254
10498,10,152,8.0,1655504852.4052234
10503,15,152,6.0,1738412853.7766762
10507,19,152,6.0,1536286500.8626094
10514,26,152,10.0,1551259867.1299074
10520,32,152,1.0,1671297199.7417955
10524,36,152,4.0,1492056227.713524
10525,37,152,5.0,1636516261.0573914
10532,44,152,6.0,1539125730.716272
10544,56,152,6.0,1567855563.0961616
10546,58,152,4.0,1555375244.3082192
10557,0,153,3.0,1685286626.8876054
10565,8,153,5.0,1727722654.442789
10572,15,153,3.0,1699950067.070211
10575,18,153,3.0,1680860082.6735651
10576,19,153,8.0,1637429240.0951927
10578,21,153,1.0,1489761473.5969536
10583,26,153,1.0,1557522401.6939633
10589,32,153,1.0,1507524449.946308
10593,36,153,5.0,1673569960.625914
10594,37,153,4.0,1584567826.7544186
10596,39,153,1.0,1588412578.4858356
10597,40,153,4.0,1556785761.757881
10599,42,153,1.0,1519695595.725059
10601,44,153,6.0,1662269834.8652277
10603,46,153,1.0,1548406616.0593443
10604,47,153,1.0,1642152446.0825071
10613,56,153,5.0,1610928468.5268116
10615,58,153,4.0,1514886057.9739246
10626,0,154,6.0,1546054216.2956462
10629,3,154,1.0,1596085069.3471522
10634,8,154,5.0,1695194749.6411803
10641,15,154,6.0,1646961439.3464947
10645,19,154,5.0,1535537739.5540128
10658,32,154,1.0,1554605600.0542588
10661,35,154,1.0,1575305151.2142358
10662,36,154,4.0,1663819231.5857742
10663,37,154,3.0,1693899703.8241024
10670,44,154,6.0,1617811768.92633
10681,55,154,4.0,1676172573.0206654
10682,56,154,4.0,1519190313.0141857
10684,58,154,4.0,1556892869.7556343
10695,0,155,7.0,1631791432.3666155
10697,2,155,9.0,1698585025.0888875
10698,3,155,6.0,1722720235.2235372
10699,4,155,7.0,1654410905.89321
10700,5,155,8.0,1517558653.9134514
10703,8,155,5.0,1542241050.384427
10704,9,155,7.0,1593293036.8837793
10705,10,155,8.0,1732077134.7072487
10710,15,155,8.0,1496167748.7073023
10714,19,155,4.0,1609527914.6277585
10718,23,155,8.0,1482758423.7146492
10721,26,155,6.0,1545396026.7434142
10725,30,155,4.0,1701868218.1429667
10727,32,155,1.0,1529795933.2961175
10728,33,155,9.0,1680511020.1209712
10731,36,155,4.0,1666030753.310826
10732,37,155,10.0,1588846977.430762
10733,38,155,6.0,1726917239.5796251
10734,39,155,5.0,1617473447.8001804
10742,47,155,1.0,1731677865.1051364
10744,49,155,8.0,1558887165.080771
10750,55,155,5.0,1703215352.1725616
10751,56,155,4.0,1489144024.0264523
10753,58,155,1.0,1709839730.4502072
10764,0,156,7.0,1641474933.609153
10768,4,156,5.0,1572264633.2351105
10769,5,156,7.0,1555951256.7845447
10772,8,156,6.0,1680091022.592703
10773,9,156,1.0,1646113888.826308
10774,10,156,8.0,1649516910.9191766
10778,14,156,7.0,1593374138.585634
10779,15,156,6.0,1522212402.2668643
10781,17,156,7.0,1495867042.4371917
10783,19,156,8.0,1693958283.5244179
10787,23,156,6.0,1731637343.067924
10790,26,156,7.0,1601741592.1212533
10793,29,156,5.0,1500745448.6137936
10794,30,156,8.0,1575249882.3475847
10796,32,156,8.0,1680439563.1478796
10799,35,156,10.0,1572494793.9176335
10800,36,156,1.0,1689610196.525057
10801,37,156,4.0,1608407770.20413
10802,38,156,7.0,1529272273.1998103
10803,39,156,7.0,1587977302.6577952
10804,40,156,6.0,1725217407.231838
10806,42,156,9.0,1600218149.2454352
10809,45,156,7.0,1602625408.6255717
10810,46,156,4.0,1523556007.434639
10813,49,156,10.0,1572925738.6685126
10814,50,156,8.0,1654146819.9002266
10819,55,156,7.0,1588187943.2955768
10820,56,156,6.0,1665190162.6999261
10822,58,156,1.0,1705835945.386522
10826,62,156,8.0,1560368717.8099864
10827,63,156,2.0,1658099862.7492695
10829,65,156,1.0,1676124215.9019926
10833,0,157,5.0,1664724477.6349275
10841,8,157,5.0,1692389956.5952642
10848,15,157,4.0,1670276278.1087139
10852,19,157,3.0,1495962881.1882348
10860,27,157,8.0,1667477087.3688703
10865,32,157,1.0,1574651734.8577354
10869,36,157,4.0,1506439995.9668806
10870,37,157,6.0,1691472724.486795
10879,46,157,6.0,1544720620.4966536
10889,56,157,6.0,1539880272.297089
10891,58,157,4.0,1699621103.433357
10902,0,158,5.0,1607078814.1541088
10906,4,158,8.0,1736555720.8149052
10910,8,158,5.0,1563823357.6017432
10912,10,158,7.0,1591364192.0731013
10917,15,158,7.0,1579996720.8688529
10921,19,158,10.0,1516948408.9618545
10922,20,158,9.0,1482835572.6985373
10934,32,158,1.0,1739455085.6027336
10938,36,158,6.0,1561317951.6959133
10939,37,158,5.0,1601508614.6489248
10940,38,158,5.0,1712157189.7747152
10946,44,158,6.0,1742873747.379919
10952,50,158,8.0,1511805975.1896226
10954,52,158,8.0,1653910134.3618453
10956,54,158,7.0,1574796473.7775116
10957,55,158,7.0,1505590866.0243042
10958,56,158,4.0,1667231095.963429
10960,58,158,4.0,1494247542.9221263
10971,0,159,6.0,1600079496.827237
10979,8,159,5.0,1675438116.2657475
10986,15,159,5.0,1676150248.9922636
10990,19,159,4.0,1563400205.4257846
10997,26,159,10.0,1704691887.302031
11003,32,159,1.0,1556924196.2799027
11007,36,159,6.0,1495044248.2193308
11008,37,159,5.0,1568734141.3079557
11009,38,159,6.0,1687437895.6876423
11010,39,159,8.0,1723101768.977405
11017,46,159,8.0,1739680506.8878198
11018,47,159,6.0,1529437892.32573
11027,56,159,4.0,1483974916.204183
11029,58,159,4.0,1585001280.8859162
11040,0,160,7.0,1519990392.1413546
11048,8,160,5.0,1641097539.1059723
11049,9,160,6.0,1580805442.9978807
11050,10,160,5.0,1627736967.215803
11055,15,160,6.0,1536342827.3889735
11059,19,160,7.0,1571193615.0124652
11067,27,160,10.0,1700022640.4173906
11072,32,160,1.0,1514367389.3376963
11075,35,160,1.0,1599914870.9695144
11076,36,160,5.0,1674531258.3096488
11077,37,160,7.0,1504357767.5502455
11078,38,160,7.0,1699308341.9058151
11079,39,160,8.0,1622821285.031276
11081,41,160,7.0,1621045131.9830358
11083,43,160,5.0,1477490115.8808367
11084,44,160,6.0,1582669947.558022
11085,45,160,8.0,1705700257.9833603
11086,46,160,4.0,1715224725.5516384
11087,47,160,6.0,1617199173.74587
11096,56,160,4.0,1480277055.4659436
11098,58,160,4.0,1552252818.4328237
11103,63,160,6.0,1667785726.3296254
11109,0,161,6.0,1703912981.3022833
11112,3,161,3.0,1734782662.3790941
11114,5,161,8.0,1632191518.1285005
11117,8,161,5.0,1524180755.8984115
11119,10,161,7.0,1531270799.9252226
11124,15,161,7.0,1579848327.2162411
11128,19,161,8.0,1728312317.6128533
11136,27,161,8.0,1689449322.8148155
11141,32,161,1.0,1543550268.0428576
11145,36,161,3.0,1661551246.2646499
11146,37,161,4.0,1707042950.990084
11147,38,161,5.0,1498803452.6197276
11161,52,161,6.0,1711579714.4830565
11164,55,161,7.0,1719927864.8917475
11165,56,161,4.0,1741103739.5484343
11167,58,161,4.0,1612983889.4928405
11178,0,162,9.0,1587911217.5661824
11180,2,162,9.0,1557071302.371565
11183,5,162,8.0,1735867330.5889564
11186,8,162,9.0,1515671512.56417
11188,10,162,10.0,1624184852.090388
11192,14,162,9.0,1517363617.4327772
11193,15,162,8.0,1586818813.1211514
11194,16,162,7.0,1660848650.864838
11197,19,162,8.0,1709614143.514806
11202,24,162,7.0,1610274916.9280207
11204,26,162,8.0,1480072592.5786486
11205,27,162,9.0,1742874571.7947032
11210,32,162,1.0,1573748256.6097171
11214,36,162,10.0,1740351791.8478398
11215,37,162,10.0,1478745826.286734
11216,38,162,8.0,1708900178.614081
11217,39,162,10.0,1536203656.508007
11222,44,162,8.0,1674752719.3467412
11223,45,162,8.0,1476134373.483483
11225,47,162,3.0,1719729574.9112165
11234,56,162,3.0,1536133506.77975
11236,58,162,4.0,1527971573.271064
11245,67,162,9.0,1603615463.631817
11247,0,163,6.0,1599464786.8432608
11255,8,163,5.0,1622928713.7506511
11257,10,163,8.0,1521530156.8611917
11262,15,163,8.0,1507457906.2688634
11265,18,163,7.0,1588210745.4373448
11266,19,163,5.0,1631292249.9608943
11276,29,163,7.0,1667577550.1906102
11279,32,163,7.0,1733174636.968794
11283,36,163,6.0,1685551519.8097763
11284,37,163,6.0,1614629324.1134093
11291,44,163,7.0,1643910346.67087
11303,56,163,4.0,1709125348.8078794
11305,58,163,4.0,1539574118.302097
11316,0,164,8.0,1679884784.87011
11318,2,164,8.0,1744658135.513529
11319,3,164,10.0,1672324993.8738914
11320,4,164,10.0,1618299580.7274337
11321,5,164,7.0,1702634621.168351
11324,8,164,7.0,1664850879.618327
11325,9,164,5.0,1513413556.0552201
11326,10,164,8.0,1508278408.3271685
11329,13,164,7.0,1601492882.849507
11330,14,164,7.0,1682953475.2544587
11331,15,164,8.0,1684837998.319475
11332,16,164,3.0,1522231675.7416558
11334,18,164,7.0,1590737756.543002
11335,19,164,5.0,1602314945.715855
11337,21,164,8.0,1512544806.2666728
11338,22,164,7.0,1498216569.4930627
11339,23,164,7.0,1496189670.8392363
11340,24,164,8.0,1670997743.713337
11341,25,164,8.0,1587467254.0783932
11342,26,164,6.0,1698501518.9758232
11343,27,164,9.0,1554925234.1253202
11348,32,164,1.0,1583599609.2998824
11349,33,164,10.0,1475460024.5241716
11351,35,164,10.0,1632244066.5725102
11352,36,164,4.0,1480903819.8677263
11353,37,164,6.0,1619414754.3364515
11354,38,164,6.0,1544805372.7746701
11355,39,164,6.0,1554766730.3216288
11357,41,164,4.0,1548759359.1020386
11359,43,164,3.0,1672569027.526347
11360,44,164,6.0,1625626693.6247778
11361,45,164,7.0,1718103982.6235232
11362,46,164,3.0,1479125837.6228988
11363,47,164,6.0,1572591206.3341622
11365,49,164,4.0,1595421061.413046
11368,52,164,6.0,1663586852.8465304
11372,56,164,3.0,1623881653.5924506
11374,58,164,6.0,1612705524.983787
11385,0,165,10.0,1651974121.777025
11387,2,165,7.0,1534037824.2091558
11388,3,165,7.0,1600768394.4818206
11393,8,165,8.0,1495773699.3228598
11394,9,165,7.0,1637005313.0402193
11395,10,165,10.0,1518611888.8264966
11397,12,165,9.0,1666801468.7976286
11399,14,165,8.0,1702175790.0747082
11400,15,165,8.0,1649430113.0560095
11401,16,165,6.0,1708367759.9107883
11403,18,165,8.0,1697055593.1071944
11404,19,165,8.0,1565929715.5683935
11405,20,165,10.0,1534940878.7692227
11406,21,165,7.0,1710739844.0586765
11409,24,165,8.0,1729005349.3310194
11412,27,165,9.0,1583021949.486172
11417,32,165,1.0,1543052179.8355868
11419,34,165,7.0,1594027979.3679569
11420,35,165,1.0,1558317308.6024764
11421,36,165,6.0,1699931031.832379
11422,37,165,8.0,1740083235.879879
11423,38,165,6.0,1585950193.483206
11425,40,165,6.0,1594394883.8276942
11426,41,165,8.0,1740136230.1560335
11427,42,165,8.0,1671905352.7009304
11429,44,165,6.0,1481401815.6666825
11430,45,165,8.0,1559144109.0357385
11431,46,165,4.0,1729664945.298827
11432,47,165,4.0,1507213220.4285107
11434,49,165,10.0,1563683747.013656
11440,55,165,8.0,1733603591.293833
11441,56,165,6.0,1648732275.6753347
11443,58,165,4.0,1503245266.2859836
11444,59,165,8.0,1573372080.1373491
11451,66,165,10.0,1672419904.235681
11452,67,165,9.0,1686321469.6573157
11454,0,166,7.0,1698867310.6003919
11462,8,166,5.0,1721806866.0851843
11469,15,166,5.0,1481992005.3038976
11470,16,166,6.0,1683001976.4692264
11473,19,166,4.0,1508572221.629831
11478,24,166,7.0,1563907539.468896
11480,26,166,10.0,1733394088.4101214
11486,32,166,1.0,1613486479.9926486
11490,36,166,10.0,1510356103.0292344
11491,37,166,5.0,1649744910.5103297
11493,39,166,9.0,1701794176.7334385
11498,44,166,6.0,1584446002.9663334
11501,47,166,4.0,1729197493.5952854
11510,56,166,4.0,1729717330.3835163
11512,58,166,4.0,1518133972.4180856
11523,0,167,9.0,1497064597.1024258
11525,2,167,8.0,1701230759.7102509
11526,3,167,10.0,1663414532.235683
11527,4,167,9.0,1631195646.4434328
11528,5,167,9.0,1682665254.4198587
11531,8,167,8.0,1670927496.4407423
11532,9,167,6.0,1507202159.1790106
11533,10,167,9.0,1542089503.5173652
11537,14,167,9.0,1702523471.9570117
11538,15,167,8.0,1676008202.9571383
11540,17,167,7.0,1479936585.6179805
11541,18,167,8.0,1572841386.2208853
11542,19,167,4.0,1505549148.462729
11544,21,167,8.0,1615036159.398149
11545,22,167,9.0,1584320855.2748437
11547,24,167,8.0,1668351009.147193
11549,26,167,10.0,1560462022.7554517
11553,30,167,6.0,1484493737.183138
11555,32,167,9.0,1623771940.954459
11558,35,167,10.0,1601234211.6596525
11559,36,167,1.0,1592414579.6428602
11560,37,167,5.0,1661834267.5757341
11562,39,167,8.0,1561098435.443288
11565,42,167,8.0,1682836211.3064563
11566,43,167,10.0,1482127473.4956968
11567,44,167,7.0,1487476375.3217576
11568,45,167,8.0,1633791130.9436636
11569,46,167,10.0,1562580797.749357
11570,47,167,9.0,1728579223.3721848
11572,49,167,9.0,1499189857.8773768
11573,50,167,9.0,1555717151.7809763
11578,55,167,8.0,1739183639.141765
11579,56,167,7.0,1692581901.1066623
11581,58,167,4.0,1608074778.2814207
11585,62,167,10.0,1620646094.64071
11600,8,168,5.0,1569834049.2495587
11607,15,168,5.0,1734494509.8820565
11611,19,168,5.0,1650995027.6446407
11613,21,168,2.0,1714430948.735134
11622,30,168,8.0,1530374781.45289
11624,32,168,2.0,1687847220.2430239
11628,36,168,4.0,1490421554.0723627
11629,37,168,3.0,1660090114.868802
11634,42,168,6.0,1504602238.9235954
11648,56,168,7.0,1743280702.1247432
11650,58,168,1.0,1542840756.1021285
11665,4,169,2.0,1494562373.583515
11666,5,169,4.0,1604360840.4202623
11669,8,169,5.0,1536521760.2807653
11676,15,169,4.0,1499239324.9281313
11680,19,169,10.0,1585480055.3371422
11689,28,169,5.0,1687263095.725305
11690,29,169,5.0,1689024665.9932785
11693,32,169,5.0,1629901016.664613
11694,33,169,8.0,1681273140.9970179
11697,36,169,1.0,1512164599.8223357
11698,37,169,5.0,1653583182.7150836
11711,50,169,9.0,1734744719.2186263
11716,55,169,7.0,1536604760.0311916
11717,56,169,2.0,1656545362.4640515
11718,57,169,5.0,1743130254.5398307
11719,58,169,4.0,1555998004.6364634
11724,63,169,1.0,1517857854.482531
11730,0,170,7.0,1559954918.9484239
11738,8,170,5.0,1701110663.3969076
11740,10,170,9.0,1726487227.0898213
11745,15,170,7.0,1721974642.6620479
11749,19,170,6.0,1555576883.3975697
11762,32,170,1.0,1479813492.8499188
11766,36,170,7.0,1614368398.2861876
11767,37,170,6.0,1492814629.8913589
11786,56,170,4.0,1727490701.609128
11788,58,170,4.0,1572814903.7627444
11807,8,171,5.0,1594090187.297403
11814,15,171,8.0,1726513349.9872425
11815,16,171,7.0,1696132890.0597668
11818,19,171,6.0,1716865152.1886837
11820,21,171,1.0,1680657550.200954
11826,27,171,10.0,1585738017.4633262
11831,32,171,1.0,1524820811.715115
11835,36,171,5.0,1618590943.4622636
11836,37,171,6.0,1732597647.1251125
11838,39,171,7.0,1537554080.0594792
11850,51,171,3.0,1476019486.8793898
11855,56,171,4.0,1675508853.0009573
11857,58,171,1.0,1581092346.676011
11861,62,171,7.0,1525498650.730783
11864,65,171,1.0,1646905820.93242
11876,8,172,7.0,1720180855.4627004
11882,14,172,6.0,1504400380.458359
11883,15,172,7.0,1736683812.233622
11887,19,172,8.0,1715506164.941166
11890,22,172,8.0,1568928257.2281806
11891,23,172,6.0,1721844438.8949118
11895,27,172,10.0,1538552897.9119124
11896,28,172,6.0,1716324787.3835917
11899,31,172,3.0,1654369937.4800334
11900,32,172,1.0,1620672322.6211812
11904,36,172,4.0,1700327366.4688964
11905,37,172,7.0,1550960332.3061917
11910,42,172,6.0,1687333699.8439813
11924,56,172,5.0,1676189756.782319
11926,58,172,4.0,1619220988.186306
11945,8,173,5.0,1534449179.8536625
11952,15,173,6.0,1573168307.5947907
11956,19,173,6.0,1611856779.2765436
11958,21,173,4.0,1616521557.6178863
11969,32,173,1.0,1493959431.0973537
11973,36,173,5.0,1558370774.153277
11974,37,173,6.0,1475769850.1770477
11993,56,173,4.0,1526879009.4915676
11995,58,173,4.0,1680401250.884047
12014,8,174,5.0,1741086696.757928
12021,15,174,7.0,1569376524.9811332
12025,19,174,7.0,1743968873.5026577
12032,26,174,10.0,1622797121.1257963
12038,32,174,6.0,1729146517.7196631
12042,36,174,4.0,1480242100.106756
12043,37,174,5.0,1622912533.708017
12044,38,174,8.0,1706133625.9762475
12062,56,174,4.0,1599740887.8985512
12064,58,174,2.0,1608832146.8723226
12069,63,174,8.0,1534675350.7535923
12075,0,175,7.0,1528250624.229325
12083,8,175,5.0,1594354895.6714604
12085,10,175,8.0,1612938940.9406478
12090,15,175,8.0,1565098759.3067856
12092,17,175,8.0,1709465441.7588289
12094,19,175,7.0,1730538906.6493814
12101,26,175,9.0,1663557995.4202259
12107,32,175,1.0,1682322834.7927103
12110,35,175,10.0,1706096805.0556152
12111,36,175,5.0,1668971525.1360903
12112,37,175,4.0,1737862488.8110142
12113,38,175,7.0,1600647614.0094047
12114,39,175,8.0,1486650620.087893
12115,40,175,3.0,1524731107.4287915
12116,41,175,8.0,1580375718.7724152
12118,43,175,7.0,1712554823.3853147
12119,44,175,6.0,1498490352.4292688
12121,46,175,5.0,1616222540.4899921
12122,47,175,7.0,1660226539.6062946
12131,56,175,6.0,1575012719.9243023
12133,58,175,4.0,1505433060.1380134
12146,2,176,6.0,1482664559.0221853
12148,4,176,4.0,1528155380.5238552
12151,7,176,9.0,1708196009.9425826
12152,8,176,8.0,1739730887.4454784
12157,13,176,5.0,1612953295.2399864
12158,14,176,8.0,1510429749.249513
12159,15,176,8.0,1582715474.5301104
12163,19,176,10.0,1615147692.5722826
12168,24,176,8.0,1512268586.3263638
12170,26,176,6.0,1715771917.0981572
12172,28,176,8.0,1565841677.1916382
12174,30,176,9.0,1650563265.4206316
12176,32,176,1.0,1650019893.4657636
12177,33,176,7.0,1751199277.7252743
12180,36,176,4.0,1509268283.4523618
12181,37,176,6.0,1484440752.9697886
12182,38,176,9.0,1737786173.5429158
12183,39,176,8.0,1478501135.619575
12184,40,176,7.0,1662939147.1459992
12186,42,176,7.0,1565770338.4597762
12188,44,176,6.0,1552223985.3323896
